id,gourp,level,type,parm1,parm2,parm3,parm4,attribute_type1,value1,attribute_type2,value2,player_level,cost_id,cost_num,complete_time,describe,label
51,51,19,0,0,0,0,0,107,1110,99,555000,51,91000033,18600,111600,0,1
52,51,20,0,0,0,0,0,107,1180,99,590000,53,91000033,21000,126000,0,1
53,51,21,0,0,0,0,0,107,1250,99,625000,55,91000033,23400,140400,0,1
54,51,22,0,0,0,0,0,107,1330,99,665000,57,91000033,25800,154800,0,1
55,51,23,0,0,0,0,0,107,1400,99,700000,59,91000033,28200,169200,0,1
56,51,24,0,0,0,0,0,107,1480,99,740000,61,91000033,30600,183600,0,1
57,51,25,0,0,0,0,0,107,1570,99,785000,63,91000033,33000,198000,0,1
58,51,26,0,0,0,0,0,107,1650,99,825000,65,91000033,35400,212400,0,1
59,51,27,0,0,0,0,0,107,1730,99,865000,67,91000033,37800,226800,0,1
60,51,28,0,0,0,0,0,107,1820,99,910000,69,91000033,40200,241200,0,1
61,51,29,0,0,0,0,0,107,1910,99,955000,71,91000033,42600,255600,0,1
62,51,30,0,0,0,0,0,107,2000,99,1000000,73,91000033,0,0,0,1
63,52,0,0,0,0,0,0,109,0,99,0,0,91000033,10,60,0,1
64,52,1,0,0,0,0,0,109,100,99,50000,0,91000033,100,600,0,1
65,52,2,0,0,0,0,0,109,150,99,75000,17,91000033,300,1800,0,1
66,52,3,0,0,0,0,0,109,200,99,100000,19,91000033,600,3600,0,1
67,52,4,0,0,0,0,0,109,250,99,125000,21,91000033,900,5400,0,1
68,52,5,0,0,0,0,0,109,300,99,150000,23,91000033,1200,7200,0,1
69,52,6,0,0,0,0,0,109,350,99,175000,25,91000033,1800,10800,0,1
70,52,7,0,0,0,0,0,109,400,99,200000,27,91000033,2400,14400,0,1
71,52,8,0,0,0,0,0,109,450,99,225000,29,91000033,3000,18000,0,1
72,52,9,0,0,0,0,0,109,500,99,250000,31,91000033,3600,21600,0,1
73,52,10,0,0,0,0,0,109,570,99,285000,33,91000033,4800,28800,0,1
74,52,11,0,0,0,0,0,109,620,99,310000,35,91000033,6000,36000,0,1
75,52,12,0,0,0,0,0,109,670,99,335000,37,91000033,7200,43200,0,1
76,52,13,0,0,0,0,0,109,730,99,365000,39,91000033,8400,50400,0,1
77,52,14,0,0,0,0,0,109,790,99,395000,41,91000033,9600,57600,0,1
78,52,15,0,0,0,0,0,109,850,99,425000,43,91000033,11400,68400,0,1
79,52,16,0,0,0,0,0,109,910,99,455000,45,91000033,13200,79200,0,1
80,52,17,0,0,0,0,0,109,970,99,485000,47,91000033,15000,90000,0,1
81,52,18,0,0,0,0,0,109,1040,99,520000,49,91000033,16800,100800,0,1
82,52,19,0,0,0,0,0,109,1110,99,555000,51,91000033,18600,111600,0,1
83,52,20,0,0,0,0,0,109,1180,99,590000,53,91000033,21000,126000,0,1
84,52,21,0,0,0,0,0,109,1250,99,625000,55,91000033,23400,140400,0,1
85,52,22,0,0,0,0,0,109,1330,99,665000,57,91000033,25800,154800,0,1
86,52,23,0,0,0,0,0,109,1400,99,700000,59,91000033,28200,169200,0,1
87,52,24,0,0,0,0,0,109,1480,99,740000,61,91000033,30600,183600,0,1
88,52,25,0,0,0,0,0,109,1570,99,785000,63,91000033,33000,198000,0,1
89,52,26,0,0,0,0,0,109,1650,99,825000,65,91000033,35400,212400,0,1
90,52,27,0,0,0,0,0,109,1730,99,865000,67,91000033,37800,226800,0,1
91,52,28,0,0,0,0,0,109,1820,99,910000,69,91000033,40200,241200,0,1
92,52,29,0,0,0,0,0,109,1910,99,955000,71,91000033,42600,255600,0,1
93,52,30,0,0,0,0,0,109,2000,99,1000000,73,91000033,0,0,0,1
94,53,0,0,0,0,0,0,129,0,99,0,0,91000033,10,60,0,1
95,53,1,0,0,0,0,0,129,100,99,50000,0,91000033,100,600,0,1
96,53,2,0,0,0,0,0,129,150,99,75000,17,91000033,300,1800,0,1
97,53,3,0,0,0,0,0,129,200,99,100000,19,91000033,600,3600,0,1
98,53,4,0,0,0,0,0,129,250,99,125000,21,91000033,900,5400,0,1
99,53,5,0,0,0,0,0,129,300,99,150000,23,91000033,1200,7200,0,1
100,53,6,0,0,0,0,0,129,350,99,175000,25,91000033,1800,10800,0,1
101,53,7,0,0,0,0,0,129,400,99,200000,27,91000033,2400,14400,0,1
102,53,8,0,0,0,0,0,129,450,99,225000,29,91000033,3000,18000,0,1
103,53,9,0,0,0,0,0,129,500,99,250000,31,91000033,3600,21600,0,1
104,53,10,0,0,0,0,0,129,570,99,285000,33,91000033,4800,28800,0,1
105,53,11,0,0,0,0,0,129,620,99,310000,35,91000033,6000,36000,0,1
106,53,12,0,0,0,0,0,129,670,99,335000,37,91000033,7200,43200,0,1
107,53,13,0,0,0,0,0,129,730,99,365000,39,91000033,8400,50400,0,1
108,53,14,0,0,0,0,0,129,790,99,395000,41,91000033,9600,57600,0,1
109,53,15,0,0,0,0,0,129,850,99,425000,43,91000033,11400,68400,0,1
110,53,16,0,0,0,0,0,129,910,99,455000,45,91000033,13200,79200,0,1
111,53,17,0,0,0,0,0,129,970,99,485000,47,91000033,15000,90000,0,1
112,53,18,0,0,0,0,0,129,1040,99,520000,49,91000033,16800,100800,0,1
113,53,19,0,0,0,0,0,129,1110,99,555000,51,91000033,18600,111600,0,1
114,53,20,0,0,0,0,0,129,1180,99,590000,53,91000033,21000,126000,0,1
115,53,21,0,0,0,0,0,129,1250,99,625000,55,91000033,23400,140400,0,1
116,53,22,0,0,0,0,0,129,1330,99,665000,57,91000033,25800,154800,0,1
117,53,23,0,0,0,0,0,129,1400,99,700000,59,91000033,28200,169200,0,1
118,53,24,0,0,0,0,0,129,1480,99,740000,61,91000033,30600,183600,0,1
119,53,25,0,0,0,0,0,129,1570,99,785000,63,91000033,33000,198000,0,1
120,53,26,0,0,0,0,0,129,1650,99,825000,65,91000033,35400,212400,0,1
121,53,27,0,0,0,0,0,129,1730,99,865000,67,91000033,37800,226800,0,1
122,53,28,0,0,0,0,0,129,1820,99,910000,69,91000033,40200,241200,0,1
123,53,29,0,0,0,0,0,129,1910,99,955000,71,91000033,42600,255600,0,1
124,53,30,0,0,0,0,0,129,2000,99,1000000,73,91000033,0,0,0,1
125,61,0,0,0,0,0,0,108,0,99,0,0,91000033,10,60,0,1
126,61,1,0,0,0,0,0,108,100,99,50000,0,91000033,100,600,0,1
127,61,2,0,0,0,0,0,108,150,99,75000,17,91000033,300,1800,0,1
128,61,3,0,0,0,0,0,108,200,99,100000,19,91000033,600,3600,0,1
129,61,4,0,0,0,0,0,108,250,99,125000,21,91000033,900,5400,0,1
130,61,5,0,0,0,0,0,108,300,99,150000,23,91000033,1200,7200,0,1
131,61,6,0,0,0,0,0,108,350,99,175000,25,91000033,1800,10800,0,1
132,61,7,0,0,0,0,0,108,400,99,200000,27,91000033,2400,14400,0,1
133,61,8,0,0,0,0,0,108,450,99,225000,29,91000033,3000,18000,0,1
134,61,9,0,0,0,0,0,108,500,99,250000,31,91000033,3600,21600,0,1
135,61,10,0,0,0,0,0,108,570,99,285000,33,91000033,4800,28800,0,1
136,61,11,0,0,0,0,0,108,620,99,310000,35,91000033,6000,36000,0,1
137,61,12,0,0,0,0,0,108,670,99,335000,37,91000033,7200,43200,0,1
138,61,13,0,0,0,0,0,108,730,99,365000,39,91000033,8400,50400,0,1
139,61,14,0,0,0,0,0,108,790,99,395000,41,91000033,9600,57600,0,1
140,61,15,0,0,0,0,0,108,850,99,425000,43,91000033,11400,68400,0,1
141,61,16,0,0,0,0,0,108,910,99,455000,45,91000033,13200,79200,0,1
142,61,17,0,0,0,0,0,108,970,99,485000,47,91000033,15000,90000,0,1
143,61,18,0,0,0,0,0,108,1040,99,520000,49,91000033,16800,100800,0,1
144,61,19,0,0,0,0,0,108,1110,99,555000,51,91000033,18600,111600,0,1
145,61,20,0,0,0,0,0,108,1180,99,590000,53,91000033,21000,126000,0,1
146,61,21,0,0,0,0,0,108,1250,99,625000,55,91000033,23400,140400,0,1
147,61,22,0,0,0,0,0,108,1330,99,665000,57,91000033,25800,154800,0,1
148,61,23,0,0,0,0,0,108,1400,99,700000,59,91000033,28200,169200,0,1
149,61,24,0,0,0,0,0,108,1480,99,740000,61,91000033,30600,183600,0,1
150,61,25,0,0,0,0,0,108,1570,99,785000,63,91000033,33000,198000,0,1
151,61,26,0,0,0,0,0,108,1650,99,825000,65,91000033,35400,212400,0,1
152,61,27,0,0,0,0,0,108,1730,99,865000,67,91000033,37800,226800,0,1
153,61,28,0,0,0,0,0,108,1820,99,910000,69,91000033,40200,241200,0,1
154,61,29,0,0,0,0,0,108,1910,99,955000,71,91000033,42600,255600,0,1
155,61,30,0,0,0,0,0,108,2000,99,1000000,73,91000033,0,0,0,1
156,62,0,0,0,0,0,0,110,0,99,0,0,91000033,10,60,0,1
157,62,1,0,0,0,0,0,110,100,99,50000,0,91000033,100,600,0,1
158,62,2,0,0,0,0,0,110,150,99,75000,17,91000033,300,1800,0,1
159,62,3,0,0,0,0,0,110,200,99,100000,19,91000033,600,3600,0,1
160,62,4,0,0,0,0,0,110,250,99,125000,21,91000033,900,5400,0,1
161,62,5,0,0,0,0,0,110,300,99,150000,23,91000033,1200,7200,0,1
162,62,6,0,0,0,0,0,110,350,99,175000,25,91000033,1800,10800,0,1
163,62,7,0,0,0,0,0,110,400,99,200000,27,91000033,2400,14400,0,1
164,62,8,0,0,0,0,0,110,450,99,225000,29,91000033,3000,18000,0,1
165,62,9,0,0,0,0,0,110,500,99,250000,31,91000033,3600,21600,0,1
166,62,10,0,0,0,0,0,110,570,99,285000,33,91000033,4800,28800,0,1
167,62,11,0,0,0,0,0,110,620,99,310000,35,91000033,6000,36000,0,1
168,62,12,0,0,0,0,0,110,670,99,335000,37,91000033,7200,43200,0,1
169,62,13,0,0,0,0,0,110,730,99,365000,39,91000033,8400,50400,0,1
170,62,14,0,0,0,0,0,110,790,99,395000,41,91000033,9600,57600,0,1
171,62,15,0,0,0,0,0,110,850,99,425000,43,91000033,11400,68400,0,1
172,62,16,0,0,0,0,0,110,910,99,455000,45,91000033,13200,79200,0,1
173,62,17,0,0,0,0,0,110,970,99,485000,47,91000033,15000,90000,0,1
174,62,18,0,0,0,0,0,110,1040,99,520000,49,91000033,16800,100800,0,1
175,62,19,0,0,0,0,0,110,1110,99,555000,51,91000033,18600,111600,0,1
176,62,20,0,0,0,0,0,110,1180,99,590000,53,91000033,21000,126000,0,1
177,62,21,0,0,0,0,0,110,1250,99,625000,55,91000033,23400,140400,0,1
178,62,22,0,0,0,0,0,110,1330,99,665000,57,91000033,25800,154800,0,1
179,62,23,0,0,0,0,0,110,1400,99,700000,59,91000033,28200,169200,0,1
180,62,24,0,0,0,0,0,110,1480,99,740000,61,91000033,30600,183600,0,1
181,62,25,0,0,0,0,0,110,1570,99,785000,63,91000033,33000,198000,0,1
182,62,26,0,0,0,0,0,110,1650,99,825000,65,91000033,35400,212400,0,1
183,62,27,0,0,0,0,0,110,1730,99,865000,67,91000033,37800,226800,0,1
184,62,28,0,0,0,0,0,110,1820,99,910000,69,91000033,40200,241200,0,1
185,62,29,0,0,0,0,0,110,1910,99,955000,71,91000033,42600,255600,0,1
186,62,30,0,0,0,0,0,110,2000,99,1000000,73,91000033,0,0,0,1
187,63,0,0,0,0,0,0,130,0,99,0,0,91000033,10,60,0,1
188,63,1,0,0,0,0,0,130,100,99,50000,0,91000033,100,600,0,1
189,63,2,0,0,0,0,0,130,150,99,75000,17,91000033,300,1800,0,1
190,63,3,0,0,0,0,0,130,200,99,100000,19,91000033,600,3600,0,1
191,63,4,0,0,0,0,0,130,250,99,125000,21,91000033,900,5400,0,1
192,63,5,0,0,0,0,0,130,300,99,150000,23,91000033,1200,7200,0,1
193,63,6,0,0,0,0,0,130,350,99,175000,25,91000033,1800,10800,0,1
194,63,7,0,0,0,0,0,130,400,99,200000,27,91000033,2400,14400,0,1
195,63,8,0,0,0,0,0,130,450,99,225000,29,91000033,3000,18000,0,1
196,63,9,0,0,0,0,0,130,500,99,250000,31,91000033,3600,21600,0,1
197,63,10,0,0,0,0,0,130,570,99,285000,33,91000033,4800,28800,0,1
198,63,11,0,0,0,0,0,130,620,99,310000,35,91000033,6000,36000,0,1
199,63,12,0,0,0,0,0,130,670,99,335000,37,91000033,7200,43200,0,1
200,63,13,0,0,0,0,0,130,730,99,365000,39,91000033,8400,50400,0,1
201,63,14,0,0,0,0,0,130,790,99,395000,41,91000033,9600,57600,0,1
202,63,15,0,0,0,0,0,130,850,99,425000,43,91000033,11400,68400,0,1
203,63,16,0,0,0,0,0,130,910,99,455000,45,91000033,13200,79200,0,1
204,63,17,0,0,0,0,0,130,970,99,485000,47,91000033,15000,90000,0,1
205,63,18,0,0,0,0,0,130,1040,99,520000,49,91000033,16800,100800,0,1
206,63,19,0,0,0,0,0,130,1110,99,555000,51,91000033,18600,111600,0,1
207,63,20,0,0,0,0,0,130,1180,99,590000,53,91000033,21000,126000,0,1
208,63,21,0,0,0,0,0,130,1250,99,625000,55,91000033,23400,140400,0,1
209,63,22,0,0,0,0,0,130,1330,99,665000,57,91000033,25800,154800,0,1
210,63,23,0,0,0,0,0,130,1400,99,700000,59,91000033,28200,169200,0,1
211,63,24,0,0,0,0,0,130,1480,99,740000,61,91000033,30600,183600,0,1
212,63,25,0,0,0,0,0,130,1570,99,785000,63,91000033,33000,198000,0,1
213,63,26,0,0,0,0,0,130,1650,99,825000,65,91000033,35400,212400,0,1
214,63,27,0,0,0,0,0,130,1730,99,865000,67,91000033,37800,226800,0,1
215,63,28,0,0,0,0,0,130,1820,99,910000,69,91000033,40200,241200,0,1
216,63,29,0,0,0,0,0,130,1910,99,955000,71,91000033,42600,255600,0,1
217,63,30,0,0,0,0,0,130,2000,99,1000000,73,91000033,0,0,0,1
218,71,0,0,0,0,0,0,38,0,99,0,0,91000033,10,60,0,1
219,71,1,0,0,0,0,0,38,300,99,150000,0,91000033,100,600,0,1
220,71,2,0,0,0,0,0,38,400,99,200000,17,91000033,300,1800,0,1
221,71,3,0,0,0,0,0,38,500,99,250000,19,91000033,600,3600,0,1
222,71,4,0,0,0,0,0,38,600,99,300000,21,91000033,900,5400,0,1
223,71,5,0,0,0,0,0,38,700,99,350000,23,91000033,1200,7200,0,1
224,71,6,0,0,0,0,0,38,800,99,400000,25,91000033,1800,10800,0,1
225,71,7,0,0,0,0,0,38,900,99,450000,27,91000033,2400,14400,0,1
226,71,8,0,0,0,0,0,38,1000,99,500000,29,91000033,3000,18000,0,1
227,71,9,0,0,0,0,0,38,1100,99,550000,31,91000033,3600,21600,0,1
228,71,10,0,0,0,0,0,38,1220,99,610000,33,91000033,4800,28800,0,1
229,71,11,0,0,0,0,0,38,1380,99,690000,35,91000033,6000,36000,0,1
230,71,12,0,0,0,0,0,38,1550,99,775000,37,91000033,7200,43200,0,1
231,71,13,0,0,0,0,0,38,1740,99,870000,39,91000033,8400,50400,0,1
232,71,14,0,0,0,0,0,38,1930,99,965000,41,91000033,9600,57600,0,1
233,71,15,0,0,0,0,0,38,2130,99,1065000,43,91000033,11400,68400,0,1
234,71,16,0,0,0,0,0,38,2340,99,1170000,45,91000033,13200,79200,0,1
235,71,17,0,0,0,0,0,38,2550,99,1275000,47,91000033,15000,90000,0,1
236,71,18,0,0,0,0,0,38,2780,99,1390000,49,91000033,16800,100800,0,1
237,71,19,0,0,0,0,0,38,3010,99,1505000,51,91000033,18600,111600,0,1
238,71,20,0,0,0,0,0,38,3250,99,1625000,53,91000033,21000,126000,0,1
239,71,21,0,0,0,0,0,38,3490,99,1745000,55,91000033,23400,140400,0,1
240,71,22,0,0,0,0,0,38,3740,99,1870000,57,91000033,25800,154800,0,1
241,71,23,0,0,0,0,0,38,4000,99,2000000,59,91000033,28200,169200,0,1
242,71,24,0,0,0,0,0,38,4270,99,2135000,61,91000033,30600,183600,0,1
243,71,25,0,0,0,0,0,38,4540,99,2270000,63,91000033,33000,198000,0,1
244,71,26,0,0,0,0,0,38,4820,99,2410000,65,91000033,35400,212400,0,1
245,71,27,0,0,0,0,0,38,5110,99,2555000,67,91000033,37800,226800,0,1
246,71,28,0,0,0,0,0,38,5400,99,2700000,69,91000033,40200,241200,0,1
247,71,29,0,0,0,0,0,38,5700,99,2850000,71,91000033,42600,255600,0,1
248,71,30,0,0,0,0,0,38,6000,99,3000000,73,91000033,0,0,0,1
249,72,0,0,0,0,0,0,39,0,99,0,0,91000033,10,60,0,1
250,72,1,0,0,0,0,0,39,300,99,150000,0,91000033,100,600,0,1
251,72,2,0,0,0,0,0,39,400,99,200000,17,91000033,300,1800,0,1
252,72,3,0,0,0,0,0,39,500,99,250000,19,91000033,600,3600,0,1
253,72,4,0,0,0,0,0,39,600,99,300000,21,91000033,900,5400,0,1
254,72,5,0,0,0,0,0,39,700,99,350000,23,91000033,1200,7200,0,1
255,72,6,0,0,0,0,0,39,800,99,400000,25,91000033,1800,10800,0,1
256,72,7,0,0,0,0,0,39,900,99,450000,27,91000033,2400,14400,0,1
257,72,8,0,0,0,0,0,39,1000,99,500000,29,91000033,3000,18000,0,1
258,72,9,0,0,0,0,0,39,1100,99,550000,31,91000033,3600,21600,0,1
259,72,10,0,0,0,0,0,39,1220,99,610000,33,91000033,4800,28800,0,1
260,72,11,0,0,0,0,0,39,1380,99,690000,35,91000033,6000,36000,0,1
261,72,12,0,0,0,0,0,39,1550,99,775000,37,91000033,7200,43200,0,1
262,72,13,0,0,0,0,0,39,1740,99,870000,39,91000033,8400,50400,0,1
263,72,14,0,0,0,0,0,39,1930,99,965000,41,91000033,9600,57600,0,1
264,72,15,0,0,0,0,0,39,2130,99,1065000,43,91000033,11400,68400,0,1
265,72,16,0,0,0,0,0,39,2340,99,1170000,45,91000033,13200,79200,0,1
266,72,17,0,0,0,0,0,39,2550,99,1275000,47,91000033,15000,90000,0,1
267,72,18,0,0,0,0,0,39,2780,99,1390000,49,91000033,16800,100800,0,1
268,72,19,0,0,0,0,0,39,3010,99,1505000,51,91000033,18600,111600,0,1
269,72,20,0,0,0,0,0,39,3250,99,1625000,53,91000033,21000,126000,0,1
270,72,21,0,0,0,0,0,39,3490,99,1745000,55,91000033,23400,140400,0,1
271,72,22,0,0,0,0,0,39,3740,99,1870000,57,91000033,25800,154800,0,1
272,72,23,0,0,0,0,0,39,4000,99,2000000,59,91000033,28200,169200,0,1
273,72,24,0,0,0,0,0,39,4270,99,2135000,61,91000033,30600,183600,0,1
274,72,25,0,0,0,0,0,39,4540,99,2270000,63,91000033,33000,198000,0,1
275,72,26,0,0,0,0,0,39,4820,99,2410000,65,91000033,35400,212400,0,1
276,72,27,0,0,0,0,0,39,5110,99,2555000,67,91000033,37800,226800,0,1
277,72,28,0,0,0,0,0,39,5400,99,2700000,69,91000033,40200,241200,0,1
278,72,29,0,0,0,0,0,39,5700,99,2850000,71,91000033,42600,255600,0,1
279,72,30,0,0,0,0,0,39,6000,99,3000000,73,91000033,0,0,0,1
280,73,0,0,0,0,0,0,88,0,99,0,0,91000033,10,60,0,1
281,73,1,0,0,0,0,0,88,300,99,150000,0,91000033,100,600,0,1
282,73,2,0,0,0,0,0,88,400,99,200000,17,91000033,300,1800,0,1
283,73,3,0,0,0,0,0,88,500,99,250000,19,91000033,600,3600,0,1
284,73,4,0,0,0,0,0,88,600,99,300000,21,91000033,900,5400,0,1
285,73,5,0,0,0,0,0,88,700,99,350000,23,91000033,1200,7200,0,1
286,73,6,0,0,0,0,0,88,800,99,400000,25,91000033,1800,10800,0,1
287,73,7,0,0,0,0,0,88,900,99,450000,27,91000033,2400,14400,0,1
288,73,8,0,0,0,0,0,88,1000,99,500000,29,91000033,3000,18000,0,1
289,73,9,0,0,0,0,0,88,1100,99,550000,31,91000033,3600,21600,0,1
290,73,10,0,0,0,0,0,88,1220,99,610000,33,91000033,4800,28800,0,1
291,73,11,0,0,0,0,0,88,1380,99,690000,35,91000033,6000,36000,0,1
292,73,12,0,0,0,0,0,88,1550,99,775000,37,91000033,7200,43200,0,1
293,73,13,0,0,0,0,0,88,1740,99,870000,39,91000033,8400,50400,0,1
294,73,14,0,0,0,0,0,88,1930,99,965000,41,91000033,9600,57600,0,1
295,73,15,0,0,0,0,0,88,2130,99,1065000,43,91000033,11400,68400,0,1
296,73,16,0,0,0,0,0,88,2340,99,1170000,45,91000033,13200,79200,0,1
297,73,17,0,0,0,0,0,88,2550,99,1275000,47,91000033,15000,90000,0,1
298,73,18,0,0,0,0,0,88,2780,99,1390000,49,91000033,16800,100800,0,1
299,73,19,0,0,0,0,0,88,3010,99,1505000,51,91000033,18600,111600,0,1
300,73,20,0,0,0,0,0,88,3250,99,1625000,53,91000033,21000,126000,0,1
301,73,21,0,0,0,0,0,88,3490,99,1745000,55,91000033,23400,140400,0,1
302,73,22,0,0,0,0,0,88,3740,99,1870000,57,91000033,25800,154800,0,1
303,73,23,0,0,0,0,0,88,4000,99,2000000,59,91000033,28200,169200,0,1
304,73,24,0,0,0,0,0,88,4270,99,2135000,61,91000033,30600,183600,0,1
305,73,25,0,0,0,0,0,88,4540,99,2270000,63,91000033,33000,198000,0,1
306,73,26,0,0,0,0,0,88,4820,99,2410000,65,91000033,35400,212400,0,1
307,73,27,0,0,0,0,0,88,5110,99,2555000,67,91000033,37800,226800,0,1
308,73,28,0,0,0,0,0,88,5400,99,2700000,69,91000033,40200,241200,0,1
309,73,29,0,0,0,0,0,88,5700,99,2850000,71,91000033,42600,255600,0,1
310,73,30,0,0,0,0,0,88,6000,99,3000000,73,91000033,0,0,0,1
311,81,0,0,0,0,0,0,41,0,99,0,0,91000033,10,60,0,1
312,81,1,0,0,0,0,0,41,300,99,150000,0,91000033,100,600,0,1
313,81,2,0,0,0,0,0,41,400,99,200000,17,91000033,300,1800,0,1
314,81,3,0,0,0,0,0,41,500,99,250000,19,91000033,600,3600,0,1
315,81,4,0,0,0,0,0,41,600,99,300000,21,91000033,900,5400,0,1
316,81,5,0,0,0,0,0,41,700,99,350000,23,91000033,1200,7200,0,1
317,81,6,0,0,0,0,0,41,800,99,400000,25,91000033,1800,10800,0,1
318,81,7,0,0,0,0,0,41,900,99,450000,27,91000033,2400,14400,0,1
319,81,8,0,0,0,0,0,41,1000,99,500000,29,91000033,3000,18000,0,1
320,81,9,0,0,0,0,0,41,1100,99,550000,31,91000033,3600,21600,0,1
321,81,10,0,0,0,0,0,41,1220,99,610000,33,91000033,4800,28800,0,1
322,81,11,0,0,0,0,0,41,1380,99,690000,35,91000033,6000,36000,0,1
323,81,12,0,0,0,0,0,41,1550,99,775000,37,91000033,7200,43200,0,1
324,81,13,0,0,0,0,0,41,1740,99,870000,39,91000033,8400,50400,0,1
325,81,14,0,0,0,0,0,41,1930,99,965000,41,91000033,9600,57600,0,1
326,81,15,0,0,0,0,0,41,2130,99,1065000,43,91000033,11400,68400,0,1
327,81,16,0,0,0,0,0,41,2340,99,1170000,45,91000033,13200,79200,0,1
328,81,17,0,0,0,0,0,41,2550,99,1275000,47,91000033,15000,90000,0,1
329,81,18,0,0,0,0,0,41,2780,99,1390000,49,91000033,16800,100800,0,1
330,81,19,0,0,0,0,0,41,3010,99,1505000,51,91000033,18600,111600,0,1
331,81,20,0,0,0,0,0,41,3250,99,1625000,53,91000033,21000,126000,0,1
332,81,21,0,0,0,0,0,41,3490,99,1745000,55,91000033,23400,140400,0,1
333,81,22,0,0,0,0,0,41,3740,99,1870000,57,91000033,25800,154800,0,1
334,81,23,0,0,0,0,0,41,4000,99,2000000,59,91000033,28200,169200,0,1
