id,sort,step,activity,backicon,nameicon,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,cost,sale,fund,power,start,continued,cd,show,coctime,renovate,reset,status,touch,vip_limit,point
100020021,1,2,成长历练,bg_huodong_qr1,开服狂欢,地下城副本通关 2-2,187,1,200202,0,0,91000002,30,91000001,30000,91000032,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100020022,1,2,成长历练,bg_huodong_qr1,开服狂欢,地下城副本通关 2-3,187,1,200203,0,0,91000002,30,91000001,30000,91000032,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100020023,1,2,成长历练,bg_huodong_qr1,开服狂欢,地下城副本通关 2-4,187,1,200204,0,0,91000002,30,91000001,30000,91000032,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030001,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 5个,6,5,0,0,0,30101000,100,79000008,5,91000032,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030002,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 8个,6,8,0,0,0,30101000,100,79000008,5,91000032,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030003,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 10个,6,10,0,0,0,30101000,200,79000008,5,91000032,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030004,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 15个,6,15,0,0,0,30101000,200,79000008,10,91000032,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030005,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 20个,6,20,0,0,0,30101000,300,79000008,10,91000032,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030006,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 25个,6,25,0,0,0,30101000,300,79000008,10,91000032,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030007,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 30个,6,30,0,0,0,30101000,400,79000008,20,91000032,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030008,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有英雄 35个,6,35,0,0,0,30101000,500,79000008,20,91000032,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030009,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有蓝色装备 1个,205,1,3,0,0,91000002,30,91000001,10000,31000101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030010,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有蓝色装备 5个,205,5,3,0,0,91000002,30,91000001,20000,31000101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030011,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有蓝色装备 10个,205,10,3,0,0,91000002,30,91000001,30000,31000102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030012,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有蓝色装备 25个,205,25,3,0,0,91000002,30,91000001,40000,31000102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030013,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有紫色装备 1个,205,1,4,0,0,91000002,100,91000001,50000,31000103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030014,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有紫色装备 5个,205,5,4,0,0,91000002,100,91000001,60000,31000103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030015,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有紫色装备 10个,205,10,4,0,0,91000002,100,91000001,70000,31000103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030016,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有紫色装备 25个,205,25,4,0,0,91000002,100,91000001,80000,31000103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030017,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有橙色装备 1个,205,1,5,0,0,91000002,200,91000001,90000,31000104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030018,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有橙色装备 5个,205,5,5,0,0,91000002,200,91000001,100000,31000104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030019,1,3,英雄集结,bg_huodong_qr1,开服狂欢,拥有橙色装备 10个,205,10,5,0,0,91000002,200,91000001,120000,31000104,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030020,1,3,传说英雄,bg_huodong_qr1,开服狂欢,高级召唤 5次,26,5,2,0,0,91000002,30,15100101,5,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030021,1,3,传说英雄,bg_huodong_qr1,开服狂欢,高级召唤 10次,26,10,2,0,0,91000002,30,15100101,5,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030022,1,3,传说英雄,bg_huodong_qr1,开服狂欢,高级召唤 20次,26,20,2,0,0,91000002,30,15100101,5,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030023,1,3,传说英雄,bg_huodong_qr1,开服狂欢,高级召唤 30次,26,30,2,0,0,91000002,30,15100101,5,91000027,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100030024,1,3,传说英雄,bg_huodong_qr1,开服狂欢,高级召唤 40次,26,40,2,0,0,91000002,30,15100101,5,91000027,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,86400,0,0,1,1,0,1
100040001,1,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,12401001,60,0,0,0,0,0,0,91000002,1200,0,0,0,0,0,0,1200,600,0,0,1,604800,0,86400,86400,0,0,1,0,0,1
100040002,1,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,12401001,60,0,0,0,0,0,0,91000002,1200,0,0,0,0,0,0,1200,600,0,0,1,604800,0,86400,86400,0,0,1,0,2,1
100050001,1,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,12100201,30,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,600,300,0,1,1,604800,0,86400,86400,0,0,1,0,0,1
200010001,2,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 3000元宝,60,3000,0,0,0,91000033,2000,60000214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200010002,2,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 4000元宝,60,4000,0,0,0,60000200,3,91000033,3000,60000214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200010003,2,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,12300201,60,79000008,10,91000002,150,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200010004,2,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 35,1,35,0,0,0,91000002,150,60000242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200010005,2,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 160000,14,160000,0,0,0,91000002,150,60000242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020001,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 3000名,222,3000,1,0,0,91000002,10,91000007,10,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020002,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 2000名,222,2000,1,0,0,91000002,20,91000007,20,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020003,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 1000名,222,1000,1,0,0,91000002,30,91000007,30,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020004,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 500名,222,500,1,0,0,91000002,40,91000007,40,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020005,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 100名,222,100,1,0,0,91000002,50,91000007,50,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020006,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 50名,222,50,1,0,0,91000002,60,91000007,60,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020007,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 10名,222,10,1,0,0,91000002,70,91000007,70,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020008,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 5名,222,5,1,0,0,91000002,80,91000007,80,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020009,2,2,绞肉大赛,bg_huodong_qr1,开服狂欢,斗技场排名达到 1名,222,1,1,0,0,91000002,100,91000007,100,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020010,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 5分,194,5,0,0,0,91000007,10,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020011,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 10分,194,10,0,0,0,91000007,20,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020012,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 20分,194,20,0,0,0,91000007,30,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020013,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 30分,194,30,0,0,0,91000007,40,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020014,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 40分,194,40,0,0,0,91000007,50,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020015,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 50分,194,50,0,0,0,91000007,60,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020016,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 60分,194,60,0,0,0,91000007,70,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020017,2,2,决斗大师,bg_huodong_qr1,开服狂欢,斗技场累计积分达到 70分,194,70,0,0,0,91000007,80,79000008,3,60000242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020018,2,2,赏金任务,bg_huodong_qr1,开服狂欢,完成任意难度赏金任务 2次,41,2,3,0,0,91000002,10,91000001,10000,60000242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020019,2,2,赏金任务,bg_huodong_qr1,开服狂欢,完成任意难度赏金任务 5次,41,5,3,0,0,91000002,20,91000001,10000,60000242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020020,2,2,赏金任务,bg_huodong_qr1,开服狂欢,完成任意难度赏金任务 10次,41,10,3,0,0,91000002,30,91000001,20000,60000242,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020021,2,2,赏金任务,bg_huodong_qr1,开服狂欢,完成任意难度赏金任务 20次,41,20,3,0,0,91000002,100,91000001,20000,60000242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200020022,2,2,赏金任务,bg_huodong_qr1,开服狂欢,完成任意难度赏金任务 40次,41,40,3,0,0,91000002,200,91000001,30000,60000242,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030001,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 1个 绿色3星 的英雄,179,1,3,0,0,91000002,20,30101000,30,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030002,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 5个 绿色3星 的英雄,179,5,3,0,0,91000002,20,30101000,60,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030003,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 1个 蓝色3星 的英雄,179,1,6,0,0,91000002,20,30101000,90,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030004,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 5个 蓝色3星 的英雄,179,5,6,0,0,91000002,20,30101000,120,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030005,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 1个 紫色3星 的英雄,179,1,9,0,0,91000002,20,30101000,150,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030006,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 5个 紫色3星 的英雄,179,5,9,0,0,91000002,20,30101000,180,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030007,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 1个 橙色1星 的英雄,179,1,10,0,0,91000002,20,30101000,210,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030008,2,3,英雄升星,bg_huodong_qr1,开服狂欢,拥有 5个 橙色1星 的英雄,179,5,10,0,0,91000002,20,30101000,240,79000008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030009,2,3,装备强化,bg_huodong_qr1,开服狂欢,拥有1个强化等级 10级的装备,181,1,10,0,0,91000002,20,91000001,10000,60000242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030010,2,3,装备强化,bg_huodong_qr1,开服狂欢,拥有1个强化等级 20级的装备,181,1,20,0,0,91000002,20,91000001,20000,60000242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030011,2,3,装备强化,bg_huodong_qr1,开服狂欢,拥有1个强化等级 30级的装备,181,1,30,0,0,91000002,20,91000001,30000,60000242,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030012,2,3,装备强化,bg_huodong_qr1,开服狂欢,拥有1个强化等级 40级的装备,181,1,40,0,0,91000002,20,91000001,40000,60000242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200030013,2,3,装备强化,bg_huodong_qr1,开服狂欢,拥有1个强化等级 50级的装备,181,1,50,0,0,91000002,20,91000001,50000,60000242,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518400,0,86400,86400,0,0,1,1,0,1
200040001,2,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,60000246,1,0,0,0,0,0,0,91000002,4000,0,0,0,0,0,0,4000,2000,0,0,2,518400,0,86400,86400,0,0,1,0,0,1
200050001,2,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,20000101,1,0,0,0,0,0,0,91000002,800,0,0,0,0,0,0,800,400,0,1,2,518400,0,86400,86400,0,0,1,0,0,1
300010001,3,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 5000元宝,60,5000,0,0,0,91000001,600000,60000222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300010002,3,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 7000元宝,60,7000,0,0,0,91000001,800000,60000222,10,31000101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300010003,3,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,91000002,200,79000008,10,91000032,1000,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300010004,3,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 40,1,40,0,0,0,91000002,200,60000222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300010005,3,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 240000,14,240000,0,0,0,91000002,200,60000222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020001,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,镇魂塔最高达到 1层,196,1,310001,0,0,91000002,20,91000035,20,79000008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020002,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,镇魂塔最高达到 2层,196,1,310002,0,0,91000002,40,91000035,40,79000008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020003,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,镇魂塔最高达到 3层,196,1,310003,0,0,91000002,60,91000035,60,79000008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020004,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,镇魂塔最高达到 4层,196,1,310004,0,0,91000002,80,91000035,80,79000008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020005,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,通关镇魂塔精英关卡 第1关,197,1,320001,0,0,91000002,50,91000035,50,60000222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020006,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,通关镇魂塔精英关卡 第2关,197,1,320002,0,0,91000002,100,91000035,100,60000222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300020007,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,通关镇魂塔精英关卡 第3关,197,1,320003,0,0,91000002,150,91000035,150,60000222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
