id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
11,15,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401106,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,20,0,0,0,0,普通小怪
12,4,8,ins_relics_01,0,选择遗物,8,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
13,7,9,ins_relics_01,0,选择遗物,8,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
14,7,13,ins_relics_01,0,选择遗物,8,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
15,7,20,ins_relics_01,0,选择遗物,8,2,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
16,9,14,ins_relics_01,0,选择遗物,8,2,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
17,10,1,ins_relics_01,0,选择遗物,8,2,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
18,10,7,ins_relics_01,0,选择遗物,8,2,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
19,15,8,ins_relics_01,0,选择遗物,8,2,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
20,15,14,ins_relics_01,0,选择遗物,8,2,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
21,1,8,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401115,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,35,0,0,0,0,普通精锐
22,1,14,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401114,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,36,0,0,0,0,普通精锐
23,2,2,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401113,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,37,0,0,0,0,普通精锐
24,3,9,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401117,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,38,0,0,0,0,普通精锐
25,3,13,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401120,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,39,0,0,0,0,普通精锐
26,5,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401111,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,40,0,0,0,0,普通精锐
27,8,17,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401122,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,41,0,0,0,0,普通精锐
28,9,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401119,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,42,0,0,0,0,普通精锐
29,11,9,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401121,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,43,0,0,0,0,普通精锐
30,11,13,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401118,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,44,0,0,0,0,普通精锐
31,12,17,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401110,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,45,0,0,0,0,普通精锐
32,13,8,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401116,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,46,0,0,0,0,普通精锐
33,13,14,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401123,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,47,0,0,0,0,普通精锐
34,15,19,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,401112,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,48,0,0,0,0,普通精锐
35,1,8,ins_relics_01,0,选择遗物,8,2,21,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
36,1,14,ins_relics_01,0,选择遗物,8,2,22,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
37,2,2,ins_relics_01,0,选择遗物,8,2,23,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
38,3,9,ins_relics_01,0,选择遗物,8,2,24,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
39,3,13,ins_relics_01,0,选择遗物,8,2,25,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
40,5,4,ins_relics_01,0,选择遗物,8,2,26,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
41,8,17,ins_relics_01,0,选择遗物,8,2,27,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
42,9,4,ins_relics_01,0,选择遗物,8,2,28,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
43,11,9,ins_relics_01,0,选择遗物,8,2,29,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
44,11,13,ins_relics_01,0,选择遗物,8,2,30,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
45,12,17,ins_relics_01,0,选择遗物,8,2,31,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
46,13,8,ins_relics_01,0,选择遗物,8,2,32,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
47,13,14,ins_relics_01,0,选择遗物,8,2,33,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
48,15,19,ins_relics_01,0,选择遗物,8,2,34,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
49,15,2,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,401124,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,掉落史诗级别的遗物,0,0,0,51,0,0,0,0,普通首领
50,2,19,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,401125,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,掉落史诗级别的遗物,0,0,0,52,0,0,0,0,普通首领
51,15,2,ins_relics_01,0,选择遗物,8,2,49,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,首领BUFF
52,2,19,ins_relics_01,0,选择遗物,8,2,50,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,首领BUFF
53,1,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
54,2,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
55,2,20,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
56,3,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
57,3,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
58,12,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
59,12,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
60,15,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
61,15,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
62,15,15,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
63,15,20,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011111,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
64,16,19,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1011112,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
65,1,20,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,1011201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
66,16,1,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,1011202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
67,16,18,ins_barracks_01,0,佣兵营地,9,0,0,0,0,0,0,0,1,0,0,邀请一位英雄，协助完成本次探索。,0,0,0,0,0,0,0,0,0,获得佣兵
68,1,3,ins_fountain_01,0,魔法泉水,10,0,0,0,0,0,0,0,1,0,0,聚集魔法能量的温泉，似乎可以缓解战斗带来的伤痛。,所有存活英雄恢复50%生命,0,0,0,0,0,0,0,0,队伍恢复
69,16,2,ins_resurrection_01,0,复苏祭坛,11,0,0,0,0,0,0,0,1,0,0,神秘的祭坛，似乎有生命的法则环绕。,随机复活一名已经阵亡的英雄,0,0,0,0,0,0,0,0,随机复活
70,1,19,ins_resurrection_01,0,复苏祭坛,11,0,0,0,0,0,0,0,1,0,0,神秘的祭坛，似乎有生命的法则环绕。,随机复活一名已经阵亡的英雄,0,0,0,0,0,0,0,0,随机复活
71,14,9,ins_portal_01,0,红传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1|13,0,0,0,红传送点
72,1,12,ins_portal_01,0,红传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13|9,0,0,0,红传送点
73,14,12,ins_portal_02,0,绿传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1|9,0,0,0,绿传送点
74,1,10,ins_portal_02,0,绿传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13|13,0,0,0,绿传送点
75,16,9,ins_portal_03,0,蓝传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6|12,0,0,0,蓝传送点
76,5,12,ins_portal_03,0,蓝传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16|8,0,0,0,蓝传送点
77,16,12,ins_portal_04,0,黄传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6|9,0,0,0,黄传送点
78,5,10,ins_portal_04,0,黄传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16|13,0,0,0,黄传送点
79,7,11,ins_sun_console_01,ins_moon_console_01,红控制台,20,0,0,0,0,0,1,0,1,0,0,一个魔法机关，可以改变所有红色石柱的状态。,0,0,0,0,0,82|83|84|85|86|87|88,0,0,0,红色开关
80,8,18,ins_sun_console_02,ins_moon_console_02,绿控制台,20,0,0,0,0,0,1,0,1,0,0,一个魔法机关，可以改变所有绿色石柱的状态。,0,0,0,0,0,89|90|91|92|93|94|95,0,0,0,绿色开关
81,9,3,ins_sun_console_03,ins_moon_console_03,蓝控制台,20,0,0,0,0,0,1,0,1,0,0,一个魔法机关，可以改变所有蓝色石柱的状态。,0,0,0,0,0,96|97|98|99|100|101|102|103,0,0,0,蓝色开关
82,9,13,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,79,0,0,0,红色太阳
83,7,6,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,79,0,0,0,红色太阳
84,3,8,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,79,0,0,0,红色太阳
85,10,8,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,79,0,0,0,红色月亮
86,13,3,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,79,0,0,0,红色月亮
87,3,11,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,79,0,0,0,红色月亮
88,6,15,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,79,0,0,0,红色月亮
89,13,18,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,80,0,0,0,绿色太阳
90,13,5,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,80,0,0,0,绿色太阳
91,9,1,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,80,0,0,0,绿色太阳
92,3,3,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,80,0,0,0,绿色太阳
93,12,12,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,80,0,0,0,绿色月亮
94,11,16,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,80,0,0,0,绿色月亮
95,3,19,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,80,0,0,0,绿色月亮
96,12,16,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
97,14,18,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
98,8,20,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
99,4,3,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
100,14,2,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
101,12,5,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
102,12,9,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
103,4,18,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
