id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
7531,第六关宝物,0,0,3,19,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7532,第六关宝物,0,0,3,18,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7533,第六关宝物,0,0,3,18,31,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7534,第六关宝物,0,0,3,17,31,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7535,第六关宝物,0,0,3,17,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7536,第六关宝物,0,0,3,16,31,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7537,第六关宝物,0,0,3,16,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7538,第六关宝物,0,0,3,15,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7539,第六关宝物,0,0,3,15,31,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7540,第六关宝物,0,0,3,14,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7541,第六关宝物,0,0,3,13,31,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7542,第六关宝物,0,0,3,13,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7543,第六关宝物,0,0,3,12,30,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7544,第六关宝物,0,0,3,12,29,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7545,第六关宝物,0,0,3,12,28,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7546,第六关宝物,0,0,3,12,27,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7547,第六关宝物,0,0,3,13,27,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7548,第六关宝物,0,0,3,13,28,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7549,第六关宝物,0,0,3,13,29,C_qianbi_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,103,0,7517,0,0,0,1,0,0
7550,第六关宝物,0,0,3,15,29,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,69,0,7517,0,0,0,1,0,0
7551,第六关宝物,0,0,3,14,28,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,68,0,7517,0,0,0,1,0,0
7552,第六关宝物,0,0,3,14,27,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,67,0,7517,0,0,0,1,0,0
7553,第六关宝物,0,0,3,14,26,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,65,0,7517,0,0,0,1,0,0
7554,第六关宝物,0,0,3,15,27,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,79,0,7517,0,0,0,1,0,0
7555,第六关宝物,0,0,3,15,28,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,80,0,7517,0,0,0,1,0,0
7556,第六关宝物,0,0,3,16,29,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,81,0,7517,0,0,0,1,0,0
7557,第六关宝物,0,0,3,17,29,C_baoxiang_01.png,0,8,20,7,4,0,1,5,750607507,0,0,0,0,0,82,0,7517,0,0,0,1,0,0
