id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
85,12,9,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
86,10,9,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
87,9,10,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,81,0,0,0,蓝色太阳
88,12,7,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
89,9,15,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
90,3,8,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,81,0,0,0,蓝色月亮
91,10,18,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,82,0,0,0,红色太阳
92,5,13,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,82,0,0,0,红色太阳
93,3,12,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,82,0,0,0,红色太阳
94,14,4,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,82,0,0,0,红色月亮
95,7,18,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,82,0,0,0,红色月亮
96,5,18,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,82,0,0,0,红色月亮
97,5,9,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,82,0,0,0,红色月亮
98,14,12,ins_sun_decline_04,ins_sun_rise_04,黄太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,83,0,0,0,金色太阳
99,12,6,ins_sun_decline_04,ins_sun_rise_04,黄太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,83,0,0,0,金色太阳
100,3,16,ins_sun_decline_04,ins_sun_rise_04,黄太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,83,0,0,0,金色太阳
101,4,4,ins_moon_decline_04,ins_moon_rise_04,黄月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,83,0,0,0,金色月亮
102,6,17,ins_moon_decline_04,ins_moon_rise_04,黄月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,83,0,0,0,金色月亮
103,4,16,ins_moon_decline_04,ins_moon_rise_04,黄月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,83,0,0,0,金色月亮
104,10,4,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,84,0,0,0,绿色太阳
105,1,16,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,84,0,0,0,绿色太阳
106,8,16,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,1,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,84,0,0,0,绿色太阳
107,11,7,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,84,0,0,0,绿色月亮
108,10,10,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,84,0,0,0,绿色月亮
109,11,13,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,84,0,0,0,绿色月亮
