id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
60,6,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
61,7,24,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
62,8,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
63,9,16,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017111,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
64,10,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017112,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
65,10,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017113,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
66,10,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017114,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
67,10,22,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017115,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
68,11,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017116,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
69,11,16,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017117,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
70,12,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017118,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
71,13,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017119,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
72,13,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017120,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
73,13,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017121,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
74,13,22,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017122,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
75,16,17,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017123,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
76,18,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017124,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
77,19,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017125,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
78,19,20,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,1017126,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
79,8,15,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,1017201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
80,14,13,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,1017202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
81,20,20,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,1017203,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
82,5,8,ins_barracks_01,,佣兵营地,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,获得佣兵
83,9,13,ins_fountain_01,0,魔法泉水,10,0,0,0,0,0,0,0,1,0,0,邀请一位英雄，协助完成本次探索。,0,0,0,0,0,0,0,0,0,魔法泉水
84,12,22,ins_fountain_01,0,魔法泉水,10,0,0,0,0,0,0,0,1,0,0,聚集魔法能量的温泉，似乎可以缓解战斗带来的伤痛。,所有存活英雄恢复50%生命,0,0,0,0,0,0,0,0,魔法泉水
85,14,8,ins_fountain_01,0,魔法泉水,10,0,0,0,0,0,0,0,1,0,0,聚集魔法能量的温泉，似乎可以缓解战斗带来的伤痛。,所有存活英雄恢复50%生命,0,0,0,0,0,0,0,0,魔法泉水
86,1,14,ins_resurrection_01,0,复苏祭坛,11,0,0,0,0,0,0,0,1,0,0,神秘的祭坛，似乎有生命的法则环绕。,随机复活一名已经阵亡的英雄,0,0,0,0,0,0,0,0,随机复活
87,11,12,ins_resurrection_01,0,复苏祭坛,11,0,0,0,0,0,0,0,1,0,0,神秘的祭坛，似乎有生命的法则环绕。,随机复活一名已经阵亡的英雄,0,0,0,0,0,0,0,0,随机复活
88,1,8,ins_mechanism_03,0,蓝机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,94|104,0,0,0,0,蓝机关
89,1,22,ins_mechanism_03,0,蓝机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,95|104,0,0,0,0,蓝机关
90,2,3,ins_mechanism_03,0,蓝机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,96|104,0,0,0,0,蓝机关
91,1,18,ins_mechanism_01,0,红机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,97|105,0,0,0,0,红机关
92,12,24,ins_mechanism_01,0,红机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,98|105,0,0,0,0,红机关
93,20,4,ins_mechanism_01,0,红机关,16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,99|105,0,0,0,0,红机关
94,1,8,ins_mechanism_99,0,踩下机关,19,1,88,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
95,1,22,ins_mechanism_99,0,踩下机关,19,1,89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
96,2,3,ins_mechanism_99,0,踩下机关,19,1,90,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
97,1,18,ins_mechanism_99,0,踩下机关,19,1,91,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
98,12,24,ins_mechanism_99,0,踩下机关,19,1,92,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
99,20,4,ins_mechanism_99,0,踩下机关,19,1,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,已踩机关
100,6,15,ins_portal_01,0,红传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12|18,0,0,0,传送门1
101,10,18,ins_portal_02,0,绿传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5|12,0,0,0,传送门2
102,12,7,ins_portal_03,0,蓝传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7|17,0,0,0,传送门3
103,15,17,ins_portal_04,0,黄传送点,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15|9,0,0,0,传送门4
104,3,12,ins_portal_05,0,青传送点,17,2,88|89|90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8|10,0,0,170101,出现左上传送门
105,3,13,ins_portal_06,0,紫传送点,17,2,91|92|93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14|15,0,0,170201,出现右上传送门
106,1,12,ins_sun_console_03,ins_moon_console_03,蓝控制台,20,0,0,0,0,0,0,0,1,0,0,一个魔法机关，可以改变所有蓝色石柱的状态。,0,0,0,0,0,107|108|109|110|111,0,0,0,蓝控制台
107,15,2,ins_sun_console_03,ins_moon_console_03,蓝控制台,20,0,0,0,0,0,0,0,1,0,0,一个魔法机关，可以改变所有蓝色石柱的状态。,0,0,0,0,0,106|108|109|110|111,0,0,0,蓝控制台
108,5,14,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,0,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,106|107|109|110|111,0,0,0,蓝太阳
109,14,19,ins_sun_decline_03,ins_sun_rise_03,蓝太阳,100,0,0,0,0,0,0,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,106|107|108|110|111,0,0,0,蓝太阳
110,7,8,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,106|107|108|109|111,0,0,0,蓝月亮
111,13,6,ins_moon_decline_03,ins_moon_rise_03,蓝月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,106|107|108|109|110,0,0,0,蓝月亮
112,7,2,ins_sun_console_01,ins_moon_console_01,红控制台,20,0,0,0,0,0,1,1,1,0,0,一个魔法机关，可以改变所有红色石柱的状态。,0,0,0,0,0,113|114|115,0,0,0,红控制台
113,2,9,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,0,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,112|114|115,0,0,0,红太阳
114,6,6,ins_sun_decline_01,ins_sun_rise_01,红太阳,100,0,0,0,0,0,0,1,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,112|113|115,0,0,0,红太阳
115,8,19,ins_moon_decline_01,ins_moon_rise_01,红月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,112|113|114,0,0,0,红月亮
116,6,24,ins_sun_console_02,ins_moon_console_02,绿控制台,20,0,0,0,0,0,1,0,1,0,0,一个魔法机关，可以改变所有绿色石柱的状态。,0,0,0,0,0,117|118|119,0,0,0,绿控制台
117,3,5,ins_sun_decline_02,ins_sun_rise_02,绿太阳,100,0,0,0,0,0,0,0,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,116|118|119,0,0,0,绿太阳
118,4,20,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,116|117|119,0,0,0,绿太阳
119,16,21,ins_moon_decline_02,ins_moon_rise_02,绿月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“太阳”的图案。,0,0,0,0,0,116|117|118,0,0,0,绿月亮
120,18,20,ins_sun_console_04,ins_moon_console_04,黄控制台,20,0,0,0,0,0,0,0,1,0,0,一个魔法机关，可以改变所有黄色石柱的状态。,0,0,0,0,0,121|122,0,0,0,黄控制台
121,2,16,ins_sun_decline_04,ins_sun_rise_04,黄太阳,100,0,0,0,0,0,0,0,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,120|122,0,0,0,黄太阳
122,18,5,ins_moon_decline_04,ins_moon_rise_04,黄月亮,101,0,0,0,0,0,1,1,1,0,0,一个地面升起的石柱，上面有“月亮”的图案。,0,0,0,0,0,120|121,0,0,0,黄月亮
