id,name,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep
1420,第四关宝物,3,17,16,C_qianbi_01.png,0,8,20,7,4,0,1,3,140401405,0,0,0,0,0,101,0,1415,0,0,0,1,0
1421,第五关宝物,3,35,14,C_20000016.png,0,7,20,12,4,0,1,5,140501406,0,0,0,0,0,126,0,1416,0,0,0,1,0
1422,第五关宝物,3,35,16,C_qianbi_01.png,0,8,20,7,4,0,1,5,140501406,0,0,0,0,0,101,0,1416,0,0,0,1,0
1423,第五关宝物,3,37,14,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140501406,0,0,0,0,0,111,0,1416,0,0,0,1,0
1424,第五关宝物,3,32,15,C_qianbi_01.png,0,8,20,7,4,0,1,5,140501406,0,0,0,0,0,101,0,1416,0,0,0,1,0
1425,第六关BOSS宝物,3,38,23,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1426,第六关BOSS宝物,3,42,23,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1427,第六关BOSS宝物,3,38,24,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1428,第六关BOSS宝物,3,40,24,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1429,第六关BOSS宝物,3,42,24,C_zuanshi_02.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1430,第六关BOSS宝物,3,38,25,C_zuanshi_03.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1431,第六关BOSS宝物,3,40,25,C_zuanshi_03.png,0,8,20,8,4,0,1,5,140601407,0,0,0,0,0,111,0,1417,0,0,0,1,0
1432,第六关BOSS宝物,3,42,25,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1433,第六关BOSS宝物,3,38,26,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1434,第六关BOSS宝物,3,40,26,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1435,第六关BOSS宝物,3,42,26,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1436,第六关BOSS宝物,3,39,27,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1437,第六关BOSS宝物,3,41,27,C_qianbi_01.png,0,8,20,7,4,0,1,5,140601407,0,0,0,0,0,101,0,1417,0,0,0,1,0
1438,第八关宝物,3,51,11,C_qianbi_01.png,0,8,20,7,4,0,1,5,140801410,0,0,0,0,0,101,0,1418,0,0,0,1,0
1439,第八关宝物,3,51,13,C_qianbi_01.png,0,8,20,7,4,0,1,5,140801410,0,0,0,0,0,101,0,1418,0,0,0,1,0
1440,第八关宝物,3,53,12,C_zuanshi_01.png,0,8,20,10,4,0,1,5,140801410,0,0,0,0,0,111,0,1418,0,0,0,1,0
1441,第九关宝物,3,55,9,C_gouhuo_01.png,0,10,20,4,4,0,1,5,140901411,0,0,0,0,0,116,0,1419,0,0,0,1,0
1442,第九关宝物,3,57,9,C_qianbi_01.png,0,8,20,7,4,0,1,5,140901411,0,0,0,0,0,101,0,1419,0,0,0,1,0
1443,第九关宝物,3,58,10,C_qianbi_01.png,0,8,20,7,4,0,1,5,140901411,0,0,0,0,0,101,0,1419,0,0,0,1,0
1444,第九关宝物,3,58,12,C_zuanshi_01.png,0,8,20,10,4,0,1,5,140901411,0,0,0,0,0,111,0,1419,0,0,0,1,0
